event_id,query_id,arm,answer_part_index,claim_text,critical_value,critical_value_type,support_ids,support_text_excerpt,validator_rule,validator_reason,validator_expected_literal,validator_observed_literal,normalization_applied,trace_status,critical_reject,forced_abstain,final_semantic_label,final_visible,source_artifact,notes
CV-056,techqa_DEV_Q039#row-0060,OFF,0,"You must first install the 5.0.0.8 fix pack, or a later 5.0 fix pack, before upgrading to 6.0.0.0 or later. The 5.0.0.8 fix pack contains a required fix that allows the larger 6.0+ firmware image to fit.",5.0,VERSION,E3.S14;E3.S15,"5.0.0.8 or later When your virtual deployment is 5.0.0.8 or later, do not install any fix pack from Fix Cental that is earlier than the 5.0.0.8 fix pack. The 5.0.0.8 fix pack has critical fixes. For more information, see Critical Updates [http://www-01.ibm.com/support/docview.wss?uid=swg21390112#part2]. || Note: You must install the 5.0.0.8 or later fix pack to upgrade to 6.0.0.0 or later. The 5.0.0.8 fix pack contains a required fix to allow the larger sized firmware image to fit.",claim_local_critical_value_audit,CRITICAL_VALUE_DIRECT_CONFLICT,5.0,5.0.0.8;6.0.0.0,NFKC_CASEFOLD_EXACT_TOKEN_NO_STEM_TR_EN_STOPWORDS_NEGATION_PRESERVED,DIRECT_CONFLICT,True,False,CORRECT,True,06-deterministic/validation-results.jsonl,Event table contains rejecting traces only; DIRECT_SUPPORT traces in a mixed part are not rejection events.
CV-057,techqa_DEV_Q039#row-0060,OFF,0,"You must first install the 5.0.0.8 fix pack, or a later 5.0 fix pack, before upgrading to 6.0.0.0 or later. The 5.0.0.8 fix pack contains a required fix that allows the larger 6.0+ firmware image to fit.",6.0,VERSION,E3.S14;E3.S15,"5.0.0.8 or later When your virtual deployment is 5.0.0.8 or later, do not install any fix pack from Fix Cental that is earlier than the 5.0.0.8 fix pack. The 5.0.0.8 fix pack has critical fixes. For more information, see Critical Updates [http://www-01.ibm.com/support/docview.wss?uid=swg21390112#part2]. || Note: You must install the 5.0.0.8 or later fix pack to upgrade to 6.0.0.0 or later. The 5.0.0.8 fix pack contains a required fix to allow the larger sized firmware image to fit.",claim_local_critical_value_audit,CRITICAL_VALUE_DIRECT_CONFLICT,6.0,5.0.0.8;6.0.0.0,NFKC_CASEFOLD_EXACT_TOKEN_NO_STEM_TR_EN_STOPWORDS_NEGATION_PRESERVED,DIRECT_CONFLICT,True,False,CORRECT,True,06-deterministic/validation-results.jsonl,Event table contains rejecting traces only; DIRECT_SUPPORT traces in a mixed part are not rejection events.
CV-058,techqa_DEV_Q182#row-0067,OFF,7,The bulletin states that no workarounds or mitigations are available.,false,OTHER,E1.S15,WORKAROUNDS AND MITIGATIONS None,claim_local_critical_value_audit,CRITICAL_VALUE_INDETERMINATE,false,,NFKC_CASEFOLD_EXACT_TOKEN_NO_STEM_TR_EN_STOPWORDS_NEGATION_PRESERVED,INDETERMINATE,True,False,CORRECT,True,06-deterministic/validation-results.jsonl,Event table contains rejecting traces only; DIRECT_SUPPORT traces in a mixed part are not rejection events.
CV-059,techqa_DEV_Q220#row-0046,ON,0,"The information is in IBM’s Security Bulletin for CVE-2014-8730 affecting IBM PureApplication System. The bulletin states that IBM PureApplication Server bundles IBM HTTP Server, which is vulnerable to a POODLE-like TLS padding attack that may allow a man-in-the-middle attacker to decrypt sensitive information from secure connections.",2014,NUMBER,E3.S2;E3.S3,"SUMMARY Transport Layer Security (TLS) padding vulnerability via a POODLE (Padding Oracle On Downgraded Legacy Encryption) like attack affects IBM PureApplication System. || VULNERABILITY DETAILS CVEID: CVE-2014-8730 [http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2014-8730] DESCRIPTION: IBM PureApplication Server bundles IBM HTTP Server, which could allow a remote attacker to obtain sensitive information, caused by the failure to check the contents of the padding bytes when using CBC cipher suites of some TLS implementations. A remote user with the ability to conduct a man-in-the-middle attack could exploit this vulnerability via a POODLE (Padding Oracle On Downgraded Legacy Encryption) like attack to decrypt sensitive information and calculate the plain text ",claim_local_critical_value_audit,CRITICAL_VALUE_INDETERMINATE,2014,,NFKC_CASEFOLD_EXACT_TOKEN_NO_STEM_TR_EN_STOPWORDS_NEGATION_PRESERVED,INDETERMINATE,True,False,CORRECT,True,06-deterministic/validation-results.jsonl,Event table contains rejecting traces only; DIRECT_SUPPORT traces in a mixed part are not rejection events.
CV-060,techqa_DEV_Q220#row-0046,ON,0,"The information is in IBM’s Security Bulletin for CVE-2014-8730 affecting IBM PureApplication System. The bulletin states that IBM PureApplication Server bundles IBM HTTP Server, which is vulnerable to a POODLE-like TLS padding attack that may allow a man-in-the-middle attacker to decrypt sensitive information from secure connections.",8730,NUMBER,E3.S2;E3.S3,"SUMMARY Transport Layer Security (TLS) padding vulnerability via a POODLE (Padding Oracle On Downgraded Legacy Encryption) like attack affects IBM PureApplication System. || VULNERABILITY DETAILS CVEID: CVE-2014-8730 [http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2014-8730] DESCRIPTION: IBM PureApplication Server bundles IBM HTTP Server, which could allow a remote attacker to obtain sensitive information, caused by the failure to check the contents of the padding bytes when using CBC cipher suites of some TLS implementations. A remote user with the ability to conduct a man-in-the-middle attack could exploit this vulnerability via a POODLE (Padding Oracle On Downgraded Legacy Encryption) like attack to decrypt sensitive information and calculate the plain text ",claim_local_critical_value_audit,CRITICAL_VALUE_INDETERMINATE,8730,,NFKC_CASEFOLD_EXACT_TOKEN_NO_STEM_TR_EN_STOPWORDS_NEGATION_PRESERVED,INDETERMINATE,True,False,CORRECT,True,06-deterministic/validation-results.jsonl,Event table contains rejecting traces only; DIRECT_SUPPORT traces in a mixed part are not rejection events.
CV-061,techqa_DEV_Q220#row-0046,ON,2,"For remediation, apply the update to the Web Application pattern type included in IBM PureApplication System. The bulletin provides Fix Central links for V2.1 (webapp-2.0.4.1-sys and webapp-1.0.4.1-sys) and V2.0 (webapp-2.0.2.1-vaea-20150610).",2.1,VERSION,E3.S7;E3.S9;E3.S11,REMEDIATION/FIXES The solution is to apply an update to the Web Application pattern type included in IBM PureApplication System: || * * * http://www-933.ibm.com/support/fixcentral/swg/downloadFixes?parent=PureSystems&product=ibm/WebSphere/PureApplication+System&release=2.1.0.1&platform=All&function=fixId&fixids=webapp-2.0.4.1-sys&includeSupersedes=0 * * * * * http://www-933.ibm.com/support/fixcentral/swg/downloadFixes?parent=PureSystems&product=ibm/WebSphere/PureApplication+System&release=2.1.0.1&platform=All&function=fixId&fixids=webapp-1.0.4.1-sys&includeSupersedes=0 || * * * http://www-933.ibm.com/support/fixcentral/swg/downloadFixes?parent=PureSystems&product=ibm/WebSphere/PureApplication+System&release=2.0.0.1&platform=All&function=fixId&fixids=webapp-2.0.2.1-vaea-20150610&includeSupersedes=0,claim_local_critical_value_audit,CRITICAL_VALUE_DIRECT_CONFLICT,2.1,2.1.0.1;2.0.4.1;1.0.4.1;2.0.0.1;2.0.2.1,NFKC_CASEFOLD_EXACT_TOKEN_NO_STEM_TR_EN_STOPWORDS_NEGATION_PRESERVED,DIRECT_CONFLICT,True,False,CORRECT,True,06-deterministic/validation-results.jsonl,Event table contains rejecting traces only; DIRECT_SUPPORT traces in a mixed part are not rejection events.
CV-062,techqa_DEV_Q220#row-0046,ON,2,"For remediation, apply the update to the Web Application pattern type included in IBM PureApplication System. The bulletin provides Fix Central links for V2.1 (webapp-2.0.4.1-sys and webapp-1.0.4.1-sys) and V2.0 (webapp-2.0.2.1-vaea-20150610).",2.0,VERSION,E3.S7;E3.S9;E3.S11,REMEDIATION/FIXES The solution is to apply an update to the Web Application pattern type included in IBM PureApplication System: || * * * http://www-933.ibm.com/support/fixcentral/swg/downloadFixes?parent=PureSystems&product=ibm/WebSphere/PureApplication+System&release=2.1.0.1&platform=All&function=fixId&fixids=webapp-2.0.4.1-sys&includeSupersedes=0 * * * * * http://www-933.ibm.com/support/fixcentral/swg/downloadFixes?parent=PureSystems&product=ibm/WebSphere/PureApplication+System&release=2.1.0.1&platform=All&function=fixId&fixids=webapp-1.0.4.1-sys&includeSupersedes=0 || * * * http://www-933.ibm.com/support/fixcentral/swg/downloadFixes?parent=PureSystems&product=ibm/WebSphere/PureApplication+System&release=2.0.0.1&platform=All&function=fixId&fixids=webapp-2.0.2.1-vaea-20150610&includeSupersedes=0,claim_local_critical_value_audit,CRITICAL_VALUE_DIRECT_CONFLICT,2.0,2.1.0.1;2.0.4.1;1.0.4.1;2.0.0.1;2.0.2.1,NFKC_CASEFOLD_EXACT_TOKEN_NO_STEM_TR_EN_STOPWORDS_NEGATION_PRESERVED,DIRECT_CONFLICT,True,False,CORRECT,True,06-deterministic/validation-results.jsonl,Event table contains rejecting traces only; DIRECT_SUPPORT traces in a mixed part are not rejection events.
CV-063,techqa_DEV_Q220#row-0046,ON,3,The bulletin states that no workaround or mitigation is available and recommends verifying that applying the fix does not cause compatibility issues.,false,OTHER,E3.S14,You should verify applying this fix does not cause any compatibility issues. WORKAROUNDS AND MITIGATIONS None,claim_local_critical_value_audit,CRITICAL_VALUE_INDETERMINATE,false,,NFKC_CASEFOLD_EXACT_TOKEN_NO_STEM_TR_EN_STOPWORDS_NEGATION_PRESERVED,INDETERMINATE,True,False,CORRECT,True,06-deterministic/validation-results.jsonl,Event table contains rejecting traces only; DIRECT_SUPPORT traces in a mixed part are not rejection events.
CV-064,techqa_DEV_Q220#row-0046,OFF,4,The bulletin lists no workaround or mitigation and advises verifying that applying the fix does not cause compatibility issues.,false,OTHER,E1.S14,You should verify applying this fix does not cause any compatibility issues. WORKAROUNDS AND MITIGATIONS None,claim_local_critical_value_audit,CRITICAL_VALUE_INDETERMINATE,false,,NFKC_CASEFOLD_EXACT_TOKEN_NO_STEM_TR_EN_STOPWORDS_NEGATION_PRESERVED,INDETERMINATE,True,False,CORRECT,True,06-deterministic/validation-results.jsonl,Event table contains rejecting traces only; DIRECT_SUPPORT traces in a mixed part are not rejection events.
CV-065,techqa_DEV_Q173#row-0147,ON,0,"ORA-01795 occurs when an Oracle query contains more than 1,000 expressions in an `IN`-style list. In the documented Decision Center-related case, the query uses a list with more than 1,000 elements.",1.000,NUMBER,E3.S5;E3.S6,ERROR DESCRIPTION * Deploy throws this error Caused by: java.sql.SQLSyntaxErrorException: ORA-01795: maximum number of expressions in a list is 1000 when this API is called /rest/security/team/<id>/resourceMappings/Environment is called. || There's a query in the above method that is using a list with more than 1000 elements as part of its query.,claim_local_critical_value_audit,CRITICAL_VALUE_DIRECT_CONFLICT,1.000,01795;1000,NFKC_CASEFOLD_EXACT_TOKEN_NO_STEM_TR_EN_STOPWORDS_NEGATION_PRESERVED,DIRECT_CONFLICT,True,False,INCORRECT,True,06-deterministic/validation-results.jsonl,Event table contains rejecting traces only; DIRECT_SUPPORT traces in a mixed part are not rejection events.
CV-066,techqa_DEV_Q173#row-0147,ON,0,"ORA-01795 occurs when an Oracle query contains more than 1,000 expressions in an `IN`-style list. In the documented Decision Center-related case, the query uses a list with more than 1,000 elements.",1.000,NUMBER,E3.S5;E3.S6,ERROR DESCRIPTION * Deploy throws this error Caused by: java.sql.SQLSyntaxErrorException: ORA-01795: maximum number of expressions in a list is 1000 when this API is called /rest/security/team/<id>/resourceMappings/Environment is called. || There's a query in the above method that is using a list with more than 1000 elements as part of its query.,claim_local_critical_value_audit,CRITICAL_VALUE_DIRECT_CONFLICT,1.000,01795;1000,NFKC_CASEFOLD_EXACT_TOKEN_NO_STEM_TR_EN_STOPWORDS_NEGATION_PRESERVED,DIRECT_CONFLICT,True,False,INCORRECT,True,06-deterministic/validation-results.jsonl,Event table contains rejecting traces only; DIRECT_SUPPORT traces in a mixed part are not rejection events.
CV-067,techqa_DEV_Q173#row-0147,ON,3,"Other IBM documentation describes the same Oracle limit when there are more than 1,000 catalog-entry attributes or merchandising associations, and states that rewriting the SQL in the data-service layer avoids the error.",1.000,NUMBER,E1.S3;E1.S9,"ERROR DESCRIPTION * If there are more than 1000 attributes or merchandising associations per catalog entry, the following exception will be thrown in management center: ORA-01795: maximum number of expressions in a list is 1000. || PROBLEM CONCLUSION * SQL in data service layer was rewritten to avoid the error.",claim_local_critical_value_audit,CRITICAL_VALUE_DIRECT_CONFLICT,1.000,1000,NFKC_CASEFOLD_EXACT_TOKEN_NO_STEM_TR_EN_STOPWORDS_NEGATION_PRESERVED,DIRECT_CONFLICT,True,False,INCORRECT,True,06-deterministic/validation-results.jsonl,Event table contains rejecting traces only; DIRECT_SUPPORT traces in a mixed part are not rejection events.
CV-068,techqa_DEV_Q173#row-0147,OFF,0,"ORA-01795 occurs when an Oracle query contains more than 1,000 expressions in an `IN`-style list. The supplied IBM records associate this with lists containing more than 1,000 elements or catalog entries.",1.000,NUMBER,E1.S3;E2.S5;E2.S6;E3.S13,"ERROR DESCRIPTION * If there are more than 1000 attributes or merchandising associations per catalog entry, the following exception will be thrown in management center: ORA-01795: maximum number of expressions in a list is 1000. || ERROR DESCRIPTION * Deploy throws this error Caused by: java.sql.SQLSyntaxErrorException: ORA-01795: maximum number of expressions in a list is 1000 when this API is called /rest/security/team/<id>/resourceMappings/Environment is called. || There's a query in the above method that is using a list with more than 1000 elements as part of its query. || PROBLEM ABSTRACT: Delta indexing will fail when there are > 1000 records in the TI_DELTA_CATENTRY table using Oracle",claim_local_critical_value_audit,CRITICAL_VALUE_DIRECT_CONFLICT,1.000,1000;01795,NFKC_CASEFOLD_EXACT_TOKEN_NO_STEM_TR_EN_STOPWORDS_NEGATION_PRESERVED,DIRECT_CONFLICT,True,True,UNAVAILABLE,False,06-deterministic/validation-results.jsonl,Event table contains rejecting traces only; DIRECT_SUPPORT traces in a mixed part are not rejection events.
CV-069,techqa_DEV_Q173#row-0147,OFF,0,"ORA-01795 occurs when an Oracle query contains more than 1,000 expressions in an `IN`-style list. The supplied IBM records associate this with lists containing more than 1,000 elements or catalog entries.",1.000,NUMBER,E1.S3;E2.S5;E2.S6;E3.S13,"ERROR DESCRIPTION * If there are more than 1000 attributes or merchandising associations per catalog entry, the following exception will be thrown in management center: ORA-01795: maximum number of expressions in a list is 1000. || ERROR DESCRIPTION * Deploy throws this error Caused by: java.sql.SQLSyntaxErrorException: ORA-01795: maximum number of expressions in a list is 1000 when this API is called /rest/security/team/<id>/resourceMappings/Environment is called. || There's a query in the above method that is using a list with more than 1000 elements as part of its query. || PROBLEM ABSTRACT: Delta indexing will fail when there are > 1000 records in the TI_DELTA_CATENTRY table using Oracle",claim_local_critical_value_audit,CRITICAL_VALUE_DIRECT_CONFLICT,1.000,1000,NFKC_CASEFOLD_EXACT_TOKEN_NO_STEM_TR_EN_STOPWORDS_NEGATION_PRESERVED,DIRECT_CONFLICT,True,True,UNAVAILABLE,False,06-deterministic/validation-results.jsonl,Event table contains rejecting traces only; DIRECT_SUPPORT traces in a mixed part are not rejection events.
CV-070,techqa_DEV_Q173#row-0147,OFF,1,"For the documented WebSphere Commerce case, the local workaround is to run a full preprocess/build index instead of delta indexing when TI_DELTA_CATENTRY contains more than 1,000 entries.",1.000,NUMBER,E3.S11,"LOCAL FIX * If there are > 1000 entries in the TI_DELTA_CATENTRY table, run a full preprocess/buildindex rather than a delta.",claim_local_critical_value_audit,CRITICAL_VALUE_DIRECT_CONFLICT,1.000,1000,NFKC_CASEFOLD_EXACT_TOKEN_NO_STEM_TR_EN_STOPWORDS_NEGATION_PRESERVED,DIRECT_CONFLICT,True,True,UNAVAILABLE,False,06-deterministic/validation-results.jsonl,Event table contains rejecting traces only; DIRECT_SUPPORT traces in a mixed part are not rejection events.
CV-071,techqa_DEV_Q173#row-0147,OFF,2,"The documented permanent fix updates the runtime cache-invalidation code to handle catalog-entry IDs exceeding Oracle’s 1,000-parameter limitation.",1.000,NUMBER,E3.S10;E3.S16,The runtime cache invalidate code does not have Oracle 1000 max parameter limitation. || PROBLEM CONCLUSION * The runtime cache invalidate code has been updated to handle scenario when catalog entry IDs exceed the Oracle 1000 max parameter limitation. ------------------------------------------------------------- The latest available maintenance information can be obtained from the Recommended Fixes for WebSphere Commerce technote: http://www.ibm.com/support/docview.wss?rs=3046&uid=swg21261296 [http://www.ibm.com/support/docview.wss?rs=3046&uid=swg21261296],claim_local_critical_value_audit,CRITICAL_VALUE_DIRECT_CONFLICT,1.000,1000,NFKC_CASEFOLD_EXACT_TOKEN_NO_STEM_TR_EN_STOPWORDS_NEGATION_PRESERVED,DIRECT_CONFLICT,True,True,UNAVAILABLE,False,06-deterministic/validation-results.jsonl,Event table contains rejecting traces only; DIRECT_SUPPORT traces in a mixed part are not rejection events.
CV-072,techqa_DEV_Q173#row-0147,OFF,3,"The supplied evidence does not identify a Decision Center Business Console 8.7-specific fix or configuration change; the cited fixes concern WebSphere Commerce, UrbanCode Deploy, and other products.",8.7,VERSION,E1.S5;E2.S8;E3.S12;E5.S10,"PROBLEM SUMMARY * USERS AFFECTED: WebSphere Commerce users on V6.0. || PROBLEM SUMMARY * **************************************************************** * USERS AFFECTED: * * All users of UrbanCode Deploy * **************************************************************** * PROBLEM DESCRIPTION: * * JAVA.SQL.SQLSYNTAXERROREXCEPTION: ORA-01795: MAXIMUM NUMBER * * OF&#182; EXPRESSIONS IN A LIST IS 1000 is seen in environment * * resource mappings. * **************************************************************** * RECOMMENDATION: * **************************************************************** || PROBLEM SUMMARY * USERS AFFECTED: WebSphere Commerce v7 users who are using Oracle and run a delta indexing job. || Cross reference information Segment Product Component Platform Version Edition Business Integration IBM Business Process Manager Standard Databases AIX, Linux, Linux zSeries, Solaris, Windows 8.5, 8.0.1, 8.0, 7.5.1, 7.5 Business Integration IBM Business Process Manager Express Databases Linux, Windows 8.5, 8.0.1, 8.0, 7.5.1, 7.5 PRODUCT ALIAS/SYNONYM BPM",claim_local_critical_value_audit,CRITICAL_VALUE_DIRECT_CONFLICT,8.7,8.5;8.0.1;8.0;7.5.1;7.5,NFKC_CASEFOLD_EXACT_TOKEN_NO_STEM_TR_EN_STOPWORDS_NEGATION_PRESERVED,DIRECT_CONFLICT,True,True,UNAVAILABLE,False,06-deterministic/validation-results.jsonl,Event table contains rejecting traces only; DIRECT_SUPPORT traces in a mixed part are not rejection events.
CV-073,techqa_DEV_Q129#row-0013,OFF,6,IBM lists no workaround or mitigation and recommends subscribing to My Notifications for future security bulletins.,false,OTHER,E1.S10;E1.S11,You should verify applying this fix does not cause any compatibility issues. WORKAROUNDS AND MITIGATIONS None || GET NOTIFIED ABOUT FUTURE SECURITY BULLETINS Subscribe to My Notifications [ http://www-01.ibm.com/software/support/einfo.html] to be notified of important product support alerts like this.,claim_local_critical_value_audit,CRITICAL_VALUE_INDETERMINATE,false,,NFKC_CASEFOLD_EXACT_TOKEN_NO_STEM_TR_EN_STOPWORDS_NEGATION_PRESERVED,INDETERMINATE,True,False,CORRECT,True,06-deterministic/validation-results.jsonl,Event table contains rejecting traces only; DIRECT_SUPPORT traces in a mixed part are not rejection events.
CV-074,techqa_DEV_Q077#row-0008,ON,1,"Because the defective computer is no longer usable, contact IBM SPSS Customer Support and request a new authorization; the documentation states that an authorization code may be valid for only one machine in this situation.",false,OTHER,E1.S11,"3. You are entering a network authorization code into the License Authorization Wizard installed with SPSS for Windows, SPSS Text Analysis for Surveys, or AMOS. The network authorization code is required to license the SPSS Sentinel License Manager, not the aforementioned applications. At this point, you must contact IBM SPSS Customer Support [http://www.ibm.com/planetwide/region.html] and request a new authorization as the network authorization code is only valid for one machine. Once you receive the new authorization code, please launch the License Authorization Wizard installed with the SPS",claim_local_critical_value_audit,CRITICAL_VALUE_INDETERMINATE,false,,NFKC_CASEFOLD_EXACT_TOKEN_NO_STEM_TR_EN_STOPWORDS_NEGATION_PRESERVED,INDETERMINATE,True,False,PARTIAL,True,06-deterministic/validation-results.jsonl,Event table contains rejecting traces only; DIRECT_SUPPORT traces in a mixed part are not rejection events.
CV-075,techqa_DEV_Q174#row-0049,ON,0,Yes. Some customers have successfully operated Datacap thick clients at remote sites using Citrix or other remote-access technology.,true,OTHER,E1.S5,"Some customers successfully operate Datacap thick clients in remote sites using Citrix or other remote access technology. IBM has not tested or sought certification with Citrix, and does not provide support for Citrix. If you deploy Datacap clients on Citrix and encounter issues, IBM may require you to reproduce the issues outside of Citrix as part of the investigation.",claim_local_critical_value_audit,CRITICAL_VALUE_INDETERMINATE,true,,NFKC_CASEFOLD_EXACT_TOKEN_NO_STEM_TR_EN_STOPWORDS_NEGATION_PRESERVED,INDETERMINATE,True,False,PARTIAL,True,06-deterministic/validation-results.jsonl,Event table contains rejecting traces only; DIRECT_SUPPORT traces in a mixed part are not rejection events.
CV-076,techqa_DEV_Q174#row-0049,OFF,0,Yes. Some customers successfully operate Datacap thick clients on Citrix or other remote-access technologies.,true,OTHER,E1.S5,"Some customers successfully operate Datacap thick clients in remote sites using Citrix or other remote access technology. IBM has not tested or sought certification with Citrix, and does not provide support for Citrix. If you deploy Datacap clients on Citrix and encounter issues, IBM may require you to reproduce the issues outside of Citrix as part of the investigation.",claim_local_critical_value_audit,CRITICAL_VALUE_INDETERMINATE,true,,NFKC_CASEFOLD_EXACT_TOKEN_NO_STEM_TR_EN_STOPWORDS_NEGATION_PRESERVED,INDETERMINATE,True,False,PARTIAL,True,06-deterministic/validation-results.jsonl,Event table contains rejecting traces only; DIRECT_SUPPORT traces in a mixed part are not rejection events.
CV-077,techqa_DEV_Q308#row-0103,ON,4,"If no solution or workaround is found through these resources, the documented next step is to open a PMR with L2 support.",false,OTHER,E1.S10,"In the event you are unable to find a solution or work around your issue, you can open a PMR with L2 Bigfix Support, see: What information do I include when I open a PMR with IBM BigFix Support? (1505708) [http://www-01.ibm.com/support/docview.wss?uid=swg21505708]",claim_local_critical_value_audit,CRITICAL_VALUE_INDETERMINATE,false,,NFKC_CASEFOLD_EXACT_TOKEN_NO_STEM_TR_EN_STOPWORDS_NEGATION_PRESERVED,INDETERMINATE,True,False,CORRECT,True,06-deterministic/validation-results.jsonl,Event table contains rejecting traces only; DIRECT_SUPPORT traces in a mixed part are not rejection events.
CV-078,techqa_DEV_Q283#row-0080,ON,2,"On Windows, open Start → Programs/All Programs → the IBM SPSS Statistics folder → the version’s License Authorization program, select Next, and note the displayed lock code. Then cancel the wizard. Your displayed lock code is 4-20C30.",4,NUMBER,E1.S4,Windows operating systems (1) Select Start. (2) Select 'Programs' (or 'All Programs') menu entry. (3) Select the program folder corresponding to the product (example: 'IBM SPSS Statistics') (4) Launch the 'License Authorization' program corresponding to the product version (example: 'IBM SPSS Statistics 24 License Authorization Wizard') (5) Select the 'Next' button. (6) In the lower left section of this window will appear 'Lock Code for this machine is'. Note the indicated lock code. (7) Select the 'Cancel button'. (8) Select the 'Yes' button. The License Authorization program will close.,claim_local_critical_value_audit,CRITICAL_VALUE_INDETERMINATE,4,,NFKC_CASEFOLD_EXACT_TOKEN_NO_STEM_TR_EN_STOPWORDS_NEGATION_PRESERVED,INDETERMINATE,True,False,PARTIAL,True,06-deterministic/validation-results.jsonl,Event table contains rejecting traces only; DIRECT_SUPPORT traces in a mixed part are not rejection events.
